"timestamp","latency"
"23","1645125104122"
"23","1645125105626"
"23","1645125105734"
"23","1645125105789"
"23","1645125106141"
"23","1645125106141"
"23","1645125106275"
"23","1645125106692"
"23","1645125106692"
"23","1645125107594"
"23","1645125107594"
"23","1645125107806"
"23","1645125108620"
"23","1645125109003"
"23","1645125109030"
"23","1645125109419"
"23","1645125110859"
"23","1645125111256"
"23","1645125111423"
"23","1645125111534"
"23","1645125111534"
"23","1645125112058"
"23","1645125113405"
"23","1645125113639"
"23","1645125113869"
"23","1645125114431"
"23","1645125114560"
"23","1645125114799"
"23","1645125115039"
"23","1645125115041"
"23","1645125115064"
"23","1645125115326"
"23","1645125116813"
"23","1645125116969"
"23","1645125117621"
"23","1645125117793"
"23","1645125118680"
"23","1645125118683"
"23","1645125118728"
"23","1645125119522"
"23","1645125119566"
"23","1645125121075"
"23","1645125122649"
"23","1645125124640"
"23","1645125125050"
"23","1645125125850"
"23","1645125126948"
"23","1645125127492"
"23","1645125128102"
"23","1645125129131"
"23","1645125130801"
"23","1645125131387"
"23","1645125133091"
"23","1645125133510"
"23","1645125133513"
"23","1645125133809"
"23","1645125133809"
"23","1645125134859"
"23","1645125134942"
"23","1645125134946"
"23","1645125135112"
"23","1645125135113"
"23","1645125135764"
"23","1645125135816"
"23","1645125136061"
"24","1645124944720"
"24","1645124944720"
"24","1645124944902"
"24","1645124944903"
"24","1645124944903"
"24","1645124945305"
"24","1645124945360"
"24","1645124945716"
"24","1645124945865"
"24","1645124945865"
"24","1645124945865"
"24","1645124946314"
"24","1645124946345"
"24","1645124946552"
"24","1645124947972"
"24","1645124948377"
"24","1645124948515"
"24","1645124948515"
"24","1645124948698"
"24","1645124948698"
"24","1645124948698"
"24","1645124949588"
"24","1645124950044"
"24","1645124950197"
"24","1645124950290"
"24","1645124950290"
"24","1645124950525"
"24","1645124950616"
"24","1645124950828"
"24","1645124951918"
"24","1645124951942"
"24","1645124952076"
"24","1645124952153"
"24","1645124952153"
"24","1645124952351"
"24","1645124952705"
"24","1645124952745"
"24","1645124952757"
"24","1645124952812"
"24","1645124953608"
"24","1645124953705"
"24","1645124953944"
"24","1645124953976"
"24","1645124954024"
"24","1645124954580"
"24","1645124954662"
"24","1645124954662"
"24","1645124954814"
"24","1645124954814"
"24","1645124956331"
"24","1645124956995"
"24","1645124957707"
"24","1645124958829"
"24","1645124958829"
"24","1645124959051"
"24","1645124959124"
"24","1645124959124"
"24","1645124959148"
"24","1645124959229"
"24","1645124959515"
"24","1645124959515"
"24","1645124959515"
"24","1645124959515"
"24","1645124960057"
"24","1645124960057"
"24","1645124960057"
"24","1645124960755"
"24","1645124960755"
"24","1645124960805"
"24","1645124961049"
"24","1645124961490"
"24","1645124961491"
"24","1645124961491"
"24","1645124961541"
"24","1645124961789"
"24","1645124961850"
"24","1645124962052"
"24","1645124962156"
"24","1645124962289"
"24","1645124962289"
"24","1645124962467"
"24","1645124962503"
"24","1645124962503"
"24","1645124962603"
"24","1645124962603"
"24","1645124962603"
"24","1645124962653"
"24","1645124963444"
"24","1645124963444"
"24","1645124963495"
"24","1645124963496"
"24","1645124963630"
"24","1645124963953"
"24","1645124964161"
"24","1645124964218"
"24","1645124964382"
"24","1645124964434"
"24","1645124964792"
"24","1645124964792"
"24","1645124964793"
"24","1645124964793"
"24","1645124964927"
"24","1645124964938"
"24","1645124964951"
"24","1645124965436"
"24","1645124965436"
"24","1645124965436"
"24","1645124967857"
"24","1645124967857"
"24","1645124967983"
"24","1645124967984"
"24","1645124967984"
"24","1645124967984"
"24","1645124968765"
"24","1645124969072"
"24","1645124969126"
"24","1645124969421"
"24","1645124969421"
"24","1645124969445"
"24","1645124969445"
"24","1645124969603"
"24","1645124969603"
"24","1645124969603"
"24","1645124969732"
"24","1645124969732"
"24","1645124969733"
"24","1645124969733"
"24","1645124970445"
"24","1645124970445"
"24","1645124970445"
"24","1645124970492"
"24","1645124970492"
"24","1645124970492"
"24","1645124970491"
"24","1645124970493"
"24","1645124970796"
"24","1645124970946"
"24","1645124970946"
"24","1645124971046"
"24","1645124971726"
"24","1645124971883"
"24","1645124971907"
"24","1645124972200"
"24","1645124972200"
"24","1645124972252"
"24","1645124972742"
"24","1645124972931"
"24","1645124973053"
"24","1645124973175"
"24","1645124973393"
"24","1645124973962"
"24","1645124973962"
"24","1645124974070"
"24","1645124974340"
"24","1645124974340"
"24","1645124974525"
"24","1645124974568"
"24","1645124974579"
"24","1645124975086"
"24","1645124975088"
"24","1645124975088"
"24","1645124975089"
"24","1645124975196"
"24","1645124975365"
"24","1645124975365"
"24","1645124975642"
"24","1645124975642"
"24","1645124975731"
"24","1645124975913"
"24","1645124975913"
"24","1645124976097"
"24","1645124976530"
"24","1645124976531"
"24","1645124976773"
"24","1645124976831"
"24","1645124976945"
"24","1645124977042"
"24","1645124977068"
"24","1645124977294"
"24","1645124977311"
"24","1645124977349"
"24","1645124977399"
"24","1645124977545"
"24","1645124977601"
"24","1645124977625"
"24","1645124977641"
"24","1645124977846"
"24","1645124978101"
"24","1645124978389"
"24","1645124978396"
"24","1645124978606"
"24","1645124978606"
"24","1645124978761"
"24","1645124978852"
"24","1645124978852"
"24","1645124978876"
"24","1645124978876"
"24","1645124978876"
"24","1645124979466"
"24","1645124979765"
"24","1645124979789"
"24","1645124979822"
"24","1645124979826"
"24","1645124979826"
"24","1645124979878"
"24","1645124979952"
"24","1645124979952"
"24","1645124980207"
"24","1645124980239"
"24","1645124980239"
"24","1645124980240"
"24","1645124980601"
"24","1645124980710"
"24","1645124980745"
"24","1645124980802"
"24","1645124980802"
"24","1645124980881"
"24","1645124981750"
"24","1645124982301"
"24","1645124982612"
"24","1645124982853"
"24","1645124982854"
"24","1645124982854"
"24","1645124982999"
"24","1645124983120"
"24","1645124983120"
"24","1645124983174"
"24","1645124983205"
"24","1645124983207"
"24","1645124983207"
"24","1645124983690"
"24","1645124983976"
"24","1645124984000"
"24","1645124984000"
"24","1645124984515"
"24","1645124984590"
"24","1645124985720"
"24","1645124985720"
"24","1645124985725"
"24","1645124985726"
"24","1645124986348"
"24","1645124986348"
"24","1645124986591"
"24","1645124987018"
"24","1645124987079"
"24","1645124987079"
"24","1645124987393"
"24","1645124987545"
"24","1645124987604"
"24","1645124987604"
"24","1645124987604"
"24","1645124987718"
"24","1645124987763"
"24","1645124987815"
"24","1645124988117"
"24","1645124988120"
"24","1645124988173"
"24","1645124988197"
"24","1645124988342"
"24","1645124988342"
"24","1645124988396"
"24","1645124988606"
"24","1645124988606"
"24","1645124988843"
"24","1645124988989"
"24","1645124988989"
"24","1645124989099"
"24","1645124989192"
"24","1645124989192"
"24","1645124989330"
"24","1645124989330"
"24","1645124989330"
"24","1645124989330"
"24","1645124989332"
"24","1645124989466"
"24","1645124989499"
"24","1645124989499"
"24","1645124989734"
"24","1645124989905"
"24","1645124990866"
"24","1645124990866"
"24","1645124990866"
"24","1645124991094"
"24","1645124991094"
"24","1645124991151"
"24","1645124991222"
"24","1645124991222"
"24","1645124991595"
"24","1645124992080"
"24","1645124992125"
"24","1645124992328"
"24","1645124992626"
"24","1645124992627"
"24","1645124992627"
"24","1645124992627"
"24","1645124992627"
"24","1645124993043"
"24","1645124993189"
"24","1645124994038"
"24","1645124994131"
"24","1645124994323"
"24","1645124994422"
"24","1645124994422"
"24","1645124994449"
"24","1645124994499"
"24","1645124994659"
"24","1645124995179"
"24","1645124995464"
"24","1645124995556"
"24","1645124995556"
"24","1645124995725"
"24","1645124995779"
"24","1645124995779"
"24","1645124996066"
"24","1645124996127"
"24","1645124996399"
"24","1645124996418"
"24","1645124996466"
"24","1645124996476"
"24","1645124996476"
"24","1645124996528"
"24","1645124996588"
"24","1645124996588"
"24","1645124996946"
"24","1645124996989"
"24","1645124997057"
"24","1645124997081"
"24","1645124997081"
"24","1645124997081"
"24","1645124997081"
"24","1645124997089"
"24","1645124997089"
"24","1645124997089"
"24","1645124997400"
"24","1645124997400"
"24","1645124997469"
"24","1645124997605"
"24","1645124997629"
"24","1645124997629"
"24","1645124997696"
"24","1645124997720"
"24","1645124997756"
"24","1645124997869"
"24","1645124997918"
"24","1645124998235"
"24","1645124998251"
"24","1645124998259"
"24","1645124998275"
"24","1645124998328"
"24","1645124998408"
"24","1645124998464"
"24","1645124998692"
"24","1645124998702"
"24","1645124999078"
"24","1645124999121"
"24","1645124999121"
"24","1645124999152"
"24","1645124999176"
"24","1645124999179"
"24","1645124999179"
"24","1645124999588"
"24","1645124999644"
"24","1645124999660"
"24","1645124999680"
"24","1645124999704"
"24","1645124999874"
"24","1645125000076"
"24","1645125000076"
"24","1645125000076"
"24","1645125000076"
"24","1645125000230"
"24","1645125000433"
"24","1645125000520"
"24","1645125000520"
"24","1645125001112"
"24","1645125001197"
"24","1645125001432"
"24","1645125001631"
"24","1645125001631"
"24","1645125001633"
"24","1645125001655"
"24","1645125001738"
"24","1645125001763"
"24","1645125001797"
"24","1645125001849"
"24","1645125001873"
"24","1645125001873"
"24","1645125001894"
"24","1645125001954"
"24","1645125002000"
"24","1645125002000"
"24","1645125002006"
"24","1645125002030"
"24","1645125002092"
"24","1645125002110"
"24","1645125002110"
"24","1645125002128"
"24","1645125002730"
"24","1645125002816"
"24","1645125002817"
"24","1645125002818"
"24","1645125002946"
"24","1645125002946"
"24","1645125003281"
"24","1645125003459"
"24","1645125003484"
"24","1645125003535"
"24","1645125003536"
"24","1645125003912"
"24","1645125003936"
"24","1645125003936"
"24","1645125003967"
"24","1645125003967"
"24","1645125004068"
"24","1645125004099"
"24","1645125004106"
"24","1645125004224"
"24","1645125004244"
"24","1645125004699"
"24","1645125004841"
"24","1645125004841"
"24","1645125004998"
"24","1645125005017"
"24","1645125005039"
"24","1645125005159"
"24","1645125005293"
"24","1645125005317"
"24","1645125005389"
"24","1645125005389"
"24","1645125005497"
"24","1645125005635"
"24","1645125005898"
"24","1645125006019"
"24","1645125006106"
"24","1645125006197"
"24","1645125006329"
"24","1645125006525"
"24","1645125006525"
"24","1645125006747"
"24","1645125006843"
"24","1645125006892"
"24","1645125006917"
"24","1645125006932"
"24","1645125006933"
"24","1645125007093"
"24","1645125007093"
"24","1645125007124"
"24","1645125007339"
"24","1645125007369"
"24","1645125007419"
"24","1645125007505"
"24","1645125007620"
"24","1645125007645"
"24","1645125007905"
"24","1645125007909"
"24","1645125007939"
"24","1645125007960"
"24","1645125007960"
"24","1645125008548"
"24","1645125008549"
"24","1645125008658"
"24","1645125008985"
"24","1645125009054"
"24","1645125009106"
"24","1645125009198"
"24","1645125009198"
"24","1645125009290"
"24","1645125009370"
"24","1645125009600"
"24","1645125009600"
"24","1645125009771"
"24","1645125009771"
"24","1645125009771"
"24","1645125009781"
"24","1645125009784"
"24","1645125009860"
"24","1645125010019"
"24","1645125010020"
"24","1645125010020"
"24","1645125010193"
"24","1645125010193"
"24","1645125010248"
"24","1645125010248"
"24","1645125010249"
"24","1645125010248"
"24","1645125010249"
"24","1645125010305"
"24","1645125010310"
"24","1645125010518"
"24","1645125011111"
"24","1645125011111"
"24","1645125011544"
"24","1645125011719"
"24","1645125011736"
"24","1645125011736"
"24","1645125011862"
"24","1645125011974"
"24","1645125011974"
"24","1645125011974"
"24","1645125012313"
"24","1645125012483"
"24","1645125012483"
"24","1645125012738"
"24","1645125012854"
"24","1645125012952"
"24","1645125012996"
"24","1645125012996"
"24","1645125013194"
"24","1645125013285"
"24","1645125013557"
"24","1645125013641"
"24","1645125013908"
"24","1645125014344"
"24","1645125015200"
"24","1645125015231"
"24","1645125015442"
"24","1645125015801"
"24","1645125015988"
"24","1645125015988"
"24","1645125016444"
"24","1645125016528"
"24","1645125016757"
"24","1645125016793"
"24","1645125016793"
"24","1645125016824"
"24","1645125016863"
"24","1645125016875"
"24","1645125016971"
"24","1645125017271"
"24","1645125017329"
"24","1645125017792"
"24","1645125017816"
"24","1645125017841"
"24","1645125017866"
"24","1645125018053"
"24","1645125018053"
"24","1645125018107"
"24","1645125018524"
"24","1645125018524"
"24","1645125018525"
"24","1645125018524"
"24","1645125018601"
"24","1645125018934"
"24","1645125019229"
"24","1645125019254"
"24","1645125019307"
"24","1645125019307"
"24","1645125019308"
"24","1645125019526"
"24","1645125019526"
"24","1645125019546"
"24","1645125020658"
"24","1645125021364"
"24","1645125021590"
"24","1645125021914"
"24","1645125022097"
"24","1645125022501"
"24","1645125022558"
"24","1645125022558"
"24","1645125022558"
"24","1645125023199"
"24","1645125023404"
"24","1645125023404"
"24","1645125023794"
"24","1645125023808"
"24","1645125024318"
"24","1645125024342"
"24","1645125025219"
"24","1645125025219"
"24","1645125025219"
"24","1645125025219"
"24","1645125025219"
"24","1645125025220"
"24","1645125025243"
"24","1645125025243"
"24","1645125025243"
"24","1645125025274"
"24","1645125025888"
"24","1645125025888"
"24","1645125026621"
"24","1645125026651"
"24","1645125027187"
"24","1645125027418"
"24","1645125028105"
"24","1645125028479"
"24","1645125031703"
"24","1645125031704"
"24","1645125031707"
"24","1645125032343"
"24","1645125032820"
"24","1645125033741"
"24","1645125034818"
"24","1645125035085"
"24","1645125035944"
"24","1645125036227"
"24","1645125036227"
"24","1645125036227"
"24","1645125036454"
"24","1645125037068"
"24","1645125037122"
"24","1645125037817"
"24","1645125037817"
"24","1645125037848"
"24","1645125038154"
"24","1645125038217"
"24","1645125038774"
"24","1645125038964"
"24","1645125038964"
"24","1645125038982"
"24","1645125038989"
"24","1645125038989"
"24","1645125039035"
"24","1645125039036"
"24","1645125039420"
"24","1645125039456"
"24","1645125039509"
"24","1645125039509"
"24","1645125040227"
"24","1645125041234"
"24","1645125041326"
"24","1645125041450"
"24","1645125041836"
"24","1645125041951"
"24","1645125042081"
"24","1645125042096"
"24","1645125042096"
"24","1645125042365"
"24","1645125042539"
"24","1645125042674"
"24","1645125042918"
"24","1645125042930"
"24","1645125042931"
"24","1645125042955"
"24","1645125043051"
"24","1645125043267"
